batter,pitcher,stand,p_throws,events,description,player_AVG,player_OBP,player_SLG,player_PA,mlbID,ERA,WHIP,SO9,SO/W,HR,BB,H,IP,BAbip
677800,527048,L,L,double,hit_into_play,0.253,0.322,0.459,447,527048,4.53,1.482,7.1,2.18,22,49,151,135.0,0.319
677800,527048,L,L,,ball,0.253,0.322,0.459,447,527048,4.53,1.482,7.1,2.18,22,49,151,135.0,0.319
677800,527048,L,L,single,hit_into_play,0.253,0.322,0.459,447,527048,4.53,1.482,7.1,2.18,22,49,151,135.0,0.319
677800,527048,L,L,,called_strike,0.253,0.322,0.459,447,527048,4.53,1.482,7.1,2.18,22,49,151,135.0,0.319
677800,656924,L,R,single,hit_into_play,0.253,0.322,0.459,447,656924,5.66,1.452,7.4,1.89,2,9,21,20.2,0.312
677800,656924,L,R,,ball,0.253,0.322,0.459,447,656924,5.66,1.452,7.4,1.89,2,9,21,20.2,0.312
677800,656924,L,R,,ball,0.253,0.322,0.459,447,656924,5.66,1.452,7.4,1.89,2,9,21,20.2,0.312
677800,527048,L,L,force_out,hit_into_play,0.253,0.322,0.459,447,527048,4.53,1.482,7.1,2.18,22,49,151,135.0,0.319
677800,527048,L,L,,ball,0.253,0.322,0.459,447,527048,4.53,1.482,7.1,2.18,22,49,151,135.0,0.319
677800,527048,L,L,,foul,0.253,0.322,0.459,447,527048,4.53,1.482,7.1,2.18,22,49,151,135.0,0.319
677800,527048,L,L,,ball,0.253,0.322,0.459,447,527048,4.53,1.482,7.1,2.18,22,49,151,135.0,0.319
677800,547973,L,L,field_error,hit_into_play,0.253,0.322,0.459,447,547973,3.79,1.346,14.3,2.51,5,39,44,61.2,0.322
677800,547973,L,L,,ball,0.253,0.322,0.459,447,547973,3.79,1.346,14.3,2.51,5,39,44,61.2,0.322
677800,547973,L,L,,called_strike,0.253,0.322,0.459,447,547973,3.79,1.346,14.3,2.51,5,39,44,61.2,0.322
677800,656605,L,R,strikeout,swinging_strike,0.253,0.322,0.459,447,656605,4.25,1.303,8.4,3.32,23,50,182,178.0,0.308
677800,656605,L,R,,ball,0.253,0.322,0.459,447,656605,4.25,1.303,8.4,3.32,23,50,182,178.0,0.308
677800,656605,L,R,,foul,0.253,0.322,0.459,447,656605,4.25,1.303,8.4,3.32,23,50,182,178.0,0.308
677800,656605,L,R,,ball,0.253,0.322,0.459,447,656605,4.25,1.303,8.4,3.32,23,50,182,178.0,0.308
677800,656605,L,R,,called_strike,0.253,0.322,0.459,447,656605,4.25,1.303,8.4,3.32,23,50,182,178.0,0.308
677800,656605,L,R,walk,ball,0.253,0.322,0.459,447,656605,4.25,1.303,8.4,3.32,23,50,182,178.0,0.308
677800,656605,L,R,,ball,0.253,0.322,0.459,447,656605,4.25,1.303,8.4,3.32,23,50,182,178.0,0.308
677800,656605,L,R,,ball,0.253,0.322,0.459,447,656605,4.25,1.303,8.4,3.32,23,50,182,178.0,0.308
677800,656605,L,R,,ball,0.253,0.322,0.459,447,656605,4.25,1.303,8.4,3.32,23,50,182,178.0,0.308
677800,670059,L,R,walk,ball,0.253,0.322,0.459,447,670059,3.16,1.305,9.8,2.24,6,25,42,51.1,0.277
677800,682847,L,R,walk,ball,0.253,0.322,0.459,447,682847,3.32,1.113,7.1,2.55,16,42,109,135.2,0.244
677800,670059,L,R,,ball,0.253,0.322,0.459,447,670059,3.16,1.305,9.8,2.24,6,25,42,51.1,0.277
677800,670059,L,R,,foul,0.253,0.322,0.459,447,670059,3.16,1.305,9.8,2.24,6,25,42,51.1,0.277
677800,682847,L,R,,ball,0.253,0.322,0.459,447,682847,3.32,1.113,7.1,2.55,16,42,109,135.2,0.244
677800,670059,L,R,,swinging_strike,0.253,0.322,0.459,447,670059,3.16,1.305,9.8,2.24,6,25,42,51.1,0.277
677800,682847,L,R,,ball,0.253,0.322,0.459,447,682847,3.32,1.113,7.1,2.55,16,42,109,135.2,0.244
677800,682847,L,R,,ball,0.253,0.322,0.459,447,682847,3.32,1.113,7.1,2.55,16,42,109,135.2,0.244
677800,670059,L,R,,swinging_strike,0.253,0.322,0.459,447,670059,3.16,1.305,9.8,2.24,6,25,42,51.1,0.277
677800,682847,L,R,,foul,0.253,0.322,0.459,447,682847,3.32,1.113,7.1,2.55,16,42,109,135.2,0.244
677800,670059,L,R,,ball,0.253,0.322,0.459,447,670059,3.16,1.305,9.8,2.24,6,25,42,51.1,0.277
677800,670059,L,R,,ball,0.253,0.322,0.459,447,670059,3.16,1.305,9.8,2.24,6,25,42,51.1,0.277
677800,656605,L,R,single,hit_into_play,0.253,0.322,0.459,447,656605,4.25,1.303,8.4,3.32,23,50,182,178.0,0.308
677800,656605,L,R,,called_strike,0.253,0.322,0.459,447,656605,4.25,1.303,8.4,3.32,23,50,182,178.0,0.308
677800,682990,L,R,single,hit_into_play,0.253,0.322,0.459,447,682990,4.71,1.409,6.0,2.36,7,14,56,49.2,0.299
677800,682990,L,R,,foul,0.253,0.322,0.459,447,682990,4.71,1.409,6.0,2.36,7,14,56,49.2,0.299
677800,682990,L,R,field_out,hit_into_play,0.253,0.322,0.459,447,682990,4.71,1.409,6.0,2.36,7,14,56,49.2,0.299
677800,682990,L,R,,ball,0.253,0.322,0.459,447,682990,4.71,1.409,6.0,2.36,7,14,56,49.2,0.299
677800,682990,L,R,,foul,0.253,0.322,0.459,447,682990,4.71,1.409,6.0,2.36,7,14,56,49.2,0.299
677800,682990,L,R,,called_strike,0.253,0.322,0.459,447,682990,4.71,1.409,6.0,2.36,7,14,56,49.2,0.299
677800,682990,L,R,,ball,0.253,0.322,0.459,447,682990,4.71,1.409,6.0,2.36,7,14,56,49.2,0.299
677800,682990,L,R,,ball,0.253,0.322,0.459,447,682990,4.71,1.409,6.0,2.36,7,14,56,49.2,0.299
677800,676702,L,R,double,hit_into_play,0.253,0.322,0.459,447,676702,3.58,1.168,7.9,4.71,3,7,37,37.2,0.312
677800,676702,L,R,,ball,0.253,0.322,0.459,447,676702,3.58,1.168,7.9,4.71,3,7,37,37.2,0.312
677800,672710,L,R,field_out,hit_into_play,0.253,0.322,0.459,447,672710,4.35,1.376,7.4,1.81,11,31,63,68.1,0.267
677800,676702,L,R,,called_strike,0.253,0.322,0.459,447,676702,3.58,1.168,7.9,4.71,3,7,37,37.2,0.312
677800,672710,L,R,,called_strike,0.253,0.322,0.459,447,672710,4.35,1.376,7.4,1.81,11,31,63,68.1,0.267
677800,682990,L,R,home_run,hit_into_play,0.253,0.322,0.459,447,682990,4.71,1.409,6.0,2.36,7,14,56,49.2,0.299
677800,682990,L,R,,foul,0.253,0.322,0.459,447,682990,4.71,1.409,6.0,2.36,7,14,56,49.2,0.299
677800,682990,L,R,,foul,0.253,0.322,0.459,447,682990,4.71,1.409,6.0,2.36,7,14,56,49.2,0.299
677800,682990,L,R,,ball,0.253,0.322,0.459,447,682990,4.71,1.409,6.0,2.36,7,14,56,49.2,0.299
677800,682990,L,R,,ball,0.253,0.322,0.459,447,682990,4.71,1.409,6.0,2.36,7,14,56,49.2,0.299
677800,682990,L,R,,swinging_strike,0.253,0.322,0.459,447,682990,4.71,1.409,6.0,2.36,7,14,56,49.2,0.299
677800,682990,L,R,,called_strike,0.253,0.322,0.459,447,682990,4.71,1.409,6.0,2.36,7,14,56,49.2,0.299
677800,471911,L,R,double,hit_into_play,0.253,0.322,0.459,447,471911,5.64,1.399,7.7,2.7,19,33,112,103.2,0.31
677800,471911,L,R,,foul,0.253,0.322,0.459,447,471911,5.64,1.399,7.7,2.7,19,33,112,103.2,0.31
677800,471911,L,R,,swinging_strike,0.253,0.322,0.459,447,471911,5.64,1.399,7.7,2.7,19,33,112,103.2,0.31
677800,471911,L,R,,foul,0.253,0.322,0.459,447,471911,5.64,1.399,7.7,2.7,19,33,112,103.2,0.31
677800,471911,L,R,,ball,0.253,0.322,0.459,447,471911,5.64,1.399,7.7,2.7,19,33,112,103.2,0.31
677800,471911,L,R,field_error,hit_into_play,0.253,0.322,0.459,447,471911,5.64,1.399,7.7,2.7,19,33,112,103.2,0.31
677800,471911,L,R,,ball,0.253,0.322,0.459,447,471911,5.64,1.399,7.7,2.7,19,33,112,103.2,0.31
677800,471911,L,R,,swinging_strike,0.253,0.322,0.459,447,471911,5.64,1.399,7.7,2.7,19,33,112,103.2,0.31
677800,471911,L,R,,foul,0.253,0.322,0.459,447,471911,5.64,1.399,7.7,2.7,19,33,112,103.2,0.31
677800,471911,L,R,,ball,0.253,0.322,0.459,447,471911,5.64,1.399,7.7,2.7,19,33,112,103.2,0.31
677800,471911,L,R,,ball,0.253,0.322,0.459,447,471911,5.64,1.399,7.7,2.7,19,33,112,103.2,0.31
677800,471911,L,R,force_out,hit_into_play,0.253,0.322,0.459,447,471911,5.64,1.399,7.7,2.7,19,33,112,103.2,0.31
677800,471911,L,R,,ball,0.253,0.322,0.459,447,471911,5.64,1.399,7.7,2.7,19,33,112,103.2,0.31
677800,471911,L,R,,swinging_strike,0.253,0.322,0.459,447,471911,5.64,1.399,7.7,2.7,19,33,112,103.2,0.31
677800,682120,L,L,strikeout,swinging_strike,0.253,0.322,0.459,447,682120,1.91,1.019,9.3,2.52,2,29,43,70.2,0.243
677800,682120,L,L,,foul,0.253,0.322,0.459,447,682120,1.91,1.019,9.3,2.52,2,29,43,70.2,0.243
677800,682120,L,L,,foul,0.253,0.322,0.459,447,682120,1.91,1.019,9.3,2.52,2,29,43,70.2,0.243
677800,682120,L,L,,ball,0.253,0.322,0.459,447,682120,1.91,1.019,9.3,2.52,2,29,43,70.2,0.243
677800,682120,L,L,,ball,0.253,0.322,0.459,447,682120,1.91,1.019,9.3,2.52,2,29,43,70.2,0.243
677800,682120,L,L,,called_strike,0.253,0.322,0.459,447,682120,1.91,1.019,9.3,2.52,2,29,43,70.2,0.243
677800,594902,L,R,field_out,hit_into_play,0.253,0.322,0.459,447,594902,3.78,1.247,7.1,2.4,23,50,140,152.1,0.266
677800,594902,L,R,,ball,0.253,0.322,0.459,447,594902,3.78,1.247,7.1,2.4,23,50,140,152.1,0.266
677800,594902,L,R,,ball,0.253,0.322,0.459,447,594902,3.78,1.247,7.1,2.4,23,50,140,152.1,0.266
677800,594902,L,R,,called_strike,0.253,0.322,0.459,447,594902,3.78,1.247,7.1,2.4,23,50,140,152.1,0.266
677800,594902,L,R,walk,ball,0.253,0.322,0.459,447,594902,3.78,1.247,7.1,2.4,23,50,140,152.1,0.266
677800,594902,L,R,,foul,0.253,0.322,0.459,447,594902,3.78,1.247,7.1,2.4,23,50,140,152.1,0.266
677800,594902,L,R,,ball,0.253,0.322,0.459,447,594902,3.78,1.247,7.1,2.4,23,50,140,152.1,0.266
677800,594902,L,R,,foul,0.253,0.322,0.459,447,594902,3.78,1.247,7.1,2.4,23,50,140,152.1,0.266
677800,594902,L,R,,ball,0.253,0.322,0.459,447,594902,3.78,1.247,7.1,2.4,23,50,140,152.1,0.266
677800,594902,L,R,,ball,0.253,0.322,0.459,447,594902,3.78,1.247,7.1,2.4,23,50,140,152.1,0.266
677800,594902,L,R,,swinging_strike,0.253,0.322,0.459,447,594902,3.78,1.247,7.1,2.4,23,50,140,152.1,0.266
677800,680704,L,R,field_out,hit_into_play,0.253,0.322,0.459,447,680704,3.75,1.266,10.6,2.52,12,27,46,57.2,0.262
677800,676440,L,R,strikeout,swinging_strike,0.253,0.322,0.459,447,676440,3.48,1.149,9.7,4.13,23,48,163,183.2,0.294
677800,676440,L,R,,foul,0.253,0.322,0.459,447,676440,3.48,1.149,9.7,4.13,23,48,163,183.2,0.294
677800,676440,L,R,,ball,0.253,0.322,0.459,447,676440,3.48,1.149,9.7,4.13,23,48,163,183.2,0.294
677800,676440,L,R,,swinging_strike,0.253,0.322,0.459,447,676440,3.48,1.149,9.7,4.13,23,48,163,183.2,0.294
677800,676440,L,R,,ball,0.253,0.322,0.459,447,676440,3.48,1.149,9.7,4.13,23,48,163,183.2,0.294
677800,676440,L,R,,called_strike,0.253,0.322,0.459,447,676440,3.48,1.149,9.7,4.13,23,48,163,183.2,0.294
677800,676440,L,R,field_out,hit_into_play,0.253,0.322,0.459,447,676440,3.48,1.149,9.7,4.13,23,48,163,183.2,0.294
677800,676440,L,R,,foul,0.253,0.322,0.459,447,676440,3.48,1.149,9.7,4.13,23,48,163,183.2,0.294
677800,676440,L,R,,ball,0.253,0.322,0.459,447,676440,3.48,1.149,9.7,4.13,23,48,163,183.2,0.294
677800,676440,L,R,,foul,0.253,0.322,0.459,447,676440,3.48,1.149,9.7,4.13,23,48,163,183.2,0.294
677800,676440,L,R,,ball,0.253,0.322,0.459,447,676440,3.48,1.149,9.7,4.13,23,48,163,183.2,0.294
677800,676440,L,R,,foul,0.253,0.322,0.459,447,676440,3.48,1.149,9.7,4.13,23,48,163,183.2,0.294
677800,676440,L,R,,foul,0.253,0.322,0.459,447,676440,3.48,1.149,9.7,4.13,23,48,163,183.2,0.294
677800,676440,L,R,,ball,0.253,0.322,0.459,447,676440,3.48,1.149,9.7,4.13,23,48,163,183.2,0.294
677800,683769,L,R,field_out,hit_into_play,0.253,0.322,0.459,447,683769,1.82,0.845,8.2,4.24,5,17,50,79.1,0.222
677800,669212,L,R,force_out,hit_into_play,0.253,0.322,0.459,447,669212,2.01,0.985,7.7,3.17,4,12,32,44.2,0.231
677800,683769,L,R,,ball,0.253,0.322,0.459,447,683769,1.82,0.845,8.2,4.24,5,17,50,79.1,0.222
677800,595881,L,R,walk,blocked_ball,0.253,0.322,0.459,447,595881,8.36,1.786,11.6,2.0,2,9,16,14.0,0.4
677800,669212,L,R,,foul,0.253,0.322,0.459,447,669212,2.01,0.985,7.7,3.17,4,12,32,44.2,0.231
677800,595881,L,R,,foul,0.253,0.322,0.459,447,595881,8.36,1.786,11.6,2.0,2,9,16,14.0,0.4
677800,683769,L,R,,called_strike,0.253,0.322,0.459,447,683769,1.82,0.845,8.2,4.24,5,17,50,79.1,0.222
677800,683769,L,R,,foul,0.253,0.322,0.459,447,683769,1.82,0.845,8.2,4.24,5,17,50,79.1,0.222
677800,595881,L,R,,ball,0.253,0.322,0.459,447,595881,8.36,1.786,11.6,2.0,2,9,16,14.0,0.4
677800,595881,L,R,,ball,0.253,0.322,0.459,447,595881,8.36,1.786,11.6,2.0,2,9,16,14.0,0.4
677800,595881,L,R,,swinging_strike,0.253,0.322,0.459,447,595881,8.36,1.786,11.6,2.0,2,9,16,14.0,0.4
677800,595881,L,R,,swinging_strike,0.253,0.322,0.459,447,595881,8.36,1.786,11.6,2.0,2,9,16,14.0,0.4
677800,595881,L,R,,ball,0.253,0.322,0.459,447,595881,8.36,1.786,11.6,2.0,2,9,16,14.0,0.4
677800,675540,L,R,walk,ball,0.253,0.322,0.459,447,675540,4.64,1.055,5.9,4.0,8,7,38,42.2,0.233
677800,675540,L,R,,foul,0.253,0.322,0.459,447,675540,4.64,1.055,5.9,4.0,8,7,38,42.2,0.233
677800,675540,L,R,,ball,0.253,0.322,0.459,447,675540,4.64,1.055,5.9,4.0,8,7,38,42.2,0.233
677800,675540,L,R,,foul,0.253,0.322,0.459,447,675540,4.64,1.055,5.9,4.0,8,7,38,42.2,0.233
677800,675540,L,R,,foul,0.253,0.322,0.459,447,675540,4.64,1.055,5.9,4.0,8,7,38,42.2,0.233
677800,675540,L,R,,ball,0.253,0.322,0.459,447,675540,4.64,1.055,5.9,4.0,8,7,38,42.2,0.233
677800,675540,L,R,,called_strike,0.253,0.322,0.459,447,675540,4.64,1.055,5.9,4.0,8,7,38,42.2,0.233
677800,675540,L,R,,foul_tip,0.253,0.322,0.459,447,675540,4.64,1.055,5.9,4.0,8,7,38,42.2,0.233
677800,675540,L,R,,ball,0.253,0.322,0.459,447,675540,4.64,1.055,5.9,4.0,8,7,38,42.2,0.233
677800,682120,L,L,strikeout,called_strike,0.253,0.322,0.459,447,682120,1.91,1.019,9.3,2.52,2,29,43,70.2,0.243
677800,675540,L,R,strikeout,swinging_strike_blocked,0.253,0.322,0.459,447,675540,4.64,1.055,5.9,4.0,8,7,38,42.2,0.233
677800,682120,L,L,,foul,0.253,0.322,0.459,447,682120,1.91,1.019,9.3,2.52,2,29,43,70.2,0.243
677800,682120,L,L,,called_strike,0.253,0.322,0.459,447,682120,1.91,1.019,9.3,2.52,2,29,43,70.2,0.243
677800,675540,L,R,,called_strike,0.253,0.322,0.459,447,675540,4.64,1.055,5.9,4.0,8,7,38,42.2,0.233
677800,675540,L,R,,foul_tip,0.253,0.322,0.459,447,675540,4.64,1.055,5.9,4.0,8,7,38,42.2,0.233
677800,660761,L,L,strikeout,swinging_strike,0.253,0.322,0.459,447,660761,6.02,1.605,9.6,2.07,7,27,57,52.1,0.343
677800,660761,L,L,,foul,0.253,0.322,0.459,447,660761,6.02,1.605,9.6,2.07,7,27,57,52.1,0.343
677800,660761,L,L,,ball,0.253,0.322,0.459,447,660761,6.02,1.605,9.6,2.07,7,27,57,52.1,0.343
677800,660761,L,L,,foul,0.253,0.322,0.459,447,660761,6.02,1.605,9.6,2.07,7,27,57,52.1,0.343
677800,643256,L,R,,foul,0.253,0.322,0.459,447,643256,7.03,1.397,7.0,1.36,1,14,20,24.1,0.288
677800,643256,L,R,,swinging_strike,0.253,0.322,0.459,447,643256,7.03,1.397,7.0,1.36,1,14,20,24.1,0.288
677800,643256,L,R,,ball,0.253,0.322,0.459,447,643256,7.03,1.397,7.0,1.36,1,14,20,24.1,0.288
677800,643256,L,R,,foul,0.253,0.322,0.459,447,643256,7.03,1.397,7.0,1.36,1,14,20,24.1,0.288
677800,660761,L,L,walk,ball,0.253,0.322,0.459,447,660761,6.02,1.605,9.6,2.07,7,27,57,52.1,0.343
677800,643256,L,R,,ball,0.253,0.322,0.459,447,643256,7.03,1.397,7.0,1.36,1,14,20,24.1,0.288
677800,643256,L,R,,ball,0.253,0.322,0.459,447,643256,7.03,1.397,7.0,1.36,1,14,20,24.1,0.288
677800,660761,L,L,,swinging_strike,0.253,0.322,0.459,447,660761,6.02,1.605,9.6,2.07,7,27,57,52.1,0.343
677800,660761,L,L,,ball,0.253,0.322,0.459,447,660761,6.02,1.605,9.6,2.07,7,27,57,52.1,0.343
677800,660761,L,L,,ball,0.253,0.322,0.459,447,660761,6.02,1.605,9.6,2.07,7,27,57,52.1,0.343
677800,660761,L,L,,swinging_strike,0.253,0.322,0.459,447,660761,6.02,1.605,9.6,2.07,7,27,57,52.1,0.343
677800,660761,L,L,,ball,0.253,0.322,0.459,447,660761,6.02,1.605,9.6,2.07,7,27,57,52.1,0.343
677800,656288,L,R,strikeout,swinging_strike,0.253,0.322,0.459,447,656288,5.19,1.398,6.8,1.97,31,66,174,171.2,0.284
677800,656288,L,R,,foul,0.253,0.322,0.459,447,656288,5.19,1.398,6.8,1.97,31,66,174,171.2,0.284
677800,656288,L,R,,swinging_strike,0.253,0.322,0.459,447,656288,5.19,1.398,6.8,1.97,31,66,174,171.2,0.284
677800,656288,L,R,,ball,0.253,0.322,0.459,447,656288,5.19,1.398,6.8,1.97,31,66,174,171.2,0.284
677800,656288,L,R,single,hit_into_play,0.253,0.322,0.459,447,656288,5.19,1.398,6.8,1.97,31,66,174,171.2,0.284
677800,656288,L,R,,ball,0.253,0.322,0.459,447,656288,5.19,1.398,6.8,1.97,31,66,174,171.2,0.284
677800,656288,L,R,,foul,0.253,0.322,0.459,447,656288,5.19,1.398,6.8,1.97,31,66,174,171.2,0.284
677800,608334,L,R,strikeout,foul_tip,0.253,0.322,0.459,447,608334,4.15,1.396,8.4,2.03,11,40,81,86.2,0.292
677800,656288,L,R,,ball,0.253,0.322,0.459,447,656288,5.19,1.398,6.8,1.97,31,66,174,171.2,0.284
677800,608334,L,R,,swinging_strike,0.253,0.322,0.459,447,608334,4.15,1.396,8.4,2.03,11,40,81,86.2,0.292
677800,608334,L,R,,called_strike,0.253,0.322,0.459,447,608334,4.15,1.396,8.4,2.03,11,40,81,86.2,0.292
677800,608334,L,R,,ball,0.253,0.322,0.459,447,608334,4.15,1.396,8.4,2.03,11,40,81,86.2,0.292
677800,656288,L,R,double,hit_into_play,0.253,0.322,0.459,447,656288,5.19,1.398,6.8,1.97,31,66,174,171.2,0.284
677800,680570,L,R,single,hit_into_play,0.253,0.322,0.459,447,680570,3.86,1.243,10.0,3.61,15,36,109,116.2,0.308
677800,680570,L,R,,called_strike,0.253,0.322,0.459,447,680570,3.86,1.243,10.0,3.61,15,36,109,116.2,0.308
677800,680570,L,R,field_out,hit_into_play,0.253,0.322,0.459,447,680570,3.86,1.243,10.0,3.61,15,36,109,116.2,0.308
677800,680570,L,R,double,hit_into_play,0.253,0.322,0.459,447,680570,3.86,1.243,10.0,3.61,15,36,109,116.2,0.308
677800,669211,L,L,strikeout,called_strike,0.253,0.322,0.459,447,669211,3.29,0.945,11.0,4.85,9,20,55,79.1,0.247
677800,669211,L,L,,foul,0.253,0.322,0.459,447,669211,3.29,0.945,11.0,4.85,9,20,55,79.1,0.247
677800,669211,L,L,,foul,0.253,0.322,0.459,447,669211,3.29,0.945,11.0,4.85,9,20,55,79.1,0.247
677800,669211,L,L,,swinging_strike,0.253,0.322,0.459,447,669211,3.29,0.945,11.0,4.85,9,20,55,79.1,0.247
677800,669211,L,L,,foul,0.253,0.322,0.459,447,669211,3.29,0.945,11.0,4.85,9,20,55,79.1,0.247
677800,669211,L,L,,ball,0.253,0.322,0.459,447,669211,3.29,0.945,11.0,4.85,9,20,55,79.1,0.247
677800,657508,L,R,strikeout,swinging_strike,0.253,0.322,0.459,447,657508,5.55,1.491,8.9,2.07,9,28,59,58.1,0.303
677800,657508,L,R,,foul,0.253,0.322,0.459,447,657508,5.55,1.491,8.9,2.07,9,28,59,58.1,0.303
677800,657508,L,R,,swinging_strike,0.253,0.322,0.459,447,657508,5.55,1.491,8.9,2.07,9,28,59,58.1,0.303
677800,657508,L,R,,called_strike,0.253,0.322,0.459,447,657508,5.55,1.491,8.9,2.07,9,28,59,58.1,0.303
677800,657508,L,R,,ball,0.253,0.322,0.459,447,657508,5.55,1.491,8.9,2.07,9,28,59,58.1,0.303
677800,657508,L,R,,ball,0.253,0.322,0.459,447,657508,5.55,1.491,8.9,2.07,9,28,59,58.1,0.303
677800,657508,L,R,,ball,0.253,0.322,0.459,447,657508,5.55,1.491,8.9,2.07,9,28,59,58.1,0.303
677800,681217,L,R,field_out,hit_into_play,0.253,0.322,0.459,447,681217,6.75,1.5,13.5,3.0,3,4,8,8.0,0.278
677800,681217,L,R,,ball,0.253,0.322,0.459,447,681217,6.75,1.5,13.5,3.0,3,4,8,8.0,0.278
677800,681217,L,R,,swinging_strike,0.253,0.322,0.459,447,681217,6.75,1.5,13.5,3.0,3,4,8,8.0,0.278
677800,681217,L,R,strikeout,called_strike,0.253,0.322,0.459,447,681217,6.75,1.5,13.5,3.0,3,4,8,8.0,0.278
677800,681217,L,R,,called_strike,0.253,0.322,0.459,447,681217,6.75,1.5,13.5,3.0,3,4,8,8.0,0.278
677800,681217,L,R,,foul_bunt,0.253,0.322,0.459,447,681217,6.75,1.5,13.5,3.0,3,4,8,8.0,0.278
677800,643256,L,R,field_out,hit_into_play,0.253,0.322,0.459,447,643256,7.03,1.397,7.0,1.36,1,14,20,24.1,0.288
677800,643256,L,R,,ball,0.253,0.322,0.459,447,643256,7.03,1.397,7.0,1.36,1,14,20,24.1,0.288
677800,643256,L,R,,swinging_strike,0.253,0.322,0.459,447,643256,7.03,1.397,7.0,1.36,1,14,20,24.1,0.288
677800,643256,L,R,,ball,0.253,0.322,0.459,447,643256,7.03,1.397,7.0,1.36,1,14,20,24.1,0.288
677800,548389,L,R,field_out,hit_into_play,0.253,0.322,0.459,447,548389,6.01,1.535,5.2,2.23,7,22,109,85.1,0.339
677800,548389,L,R,,foul,0.253,0.322,0.459,447,548389,6.01,1.535,5.2,2.23,7,22,109,85.1,0.339
677800,548389,L,R,,foul,0.253,0.322,0.459,447,548389,6.01,1.535,5.2,2.23,7,22,109,85.1,0.339
677800,548389,L,R,,ball,0.253,0.322,0.459,447,548389,6.01,1.535,5.2,2.23,7,22,109,85.1,0.339
677800,548389,L,R,,ball,0.253,0.322,0.459,447,548389,6.01,1.535,5.2,2.23,7,22,109,85.1,0.339
677800,548389,L,R,,foul,0.253,0.322,0.459,447,548389,6.01,1.535,5.2,2.23,7,22,109,85.1,0.339
677800,548389,L,R,,ball,0.253,0.322,0.459,447,548389,6.01,1.535,5.2,2.23,7,22,109,85.1,0.339
677800,548389,L,R,,called_strike,0.253,0.322,0.459,447,548389,6.01,1.535,5.2,2.23,7,22,109,85.1,0.339
677800,548389,L,R,single,hit_into_play,0.253,0.322,0.459,447,548389,6.01,1.535,5.2,2.23,7,22,109,85.1,0.339
677800,519008,L,L,field_out,hit_into_play,0.253,0.322,0.459,447,519008,3.81,1.235,6.2,2.29,4,17,53,56.2,0.288
677800,519008,L,L,,called_strike,0.253,0.322,0.459,447,519008,3.81,1.235,6.2,2.29,4,17,53,56.2,0.288
677800,695243,L,R,strikeout,swinging_strike,0.253,0.322,0.459,447,695243,2.49,0.877,14.4,4.95,6,21,36,65.0,0.256
677800,695243,L,R,,ball,0.253,0.322,0.459,447,695243,2.49,0.877,14.4,4.95,6,21,36,65.0,0.256
677800,695243,L,R,,ball,0.253,0.322,0.459,447,695243,2.49,0.877,14.4,4.95,6,21,36,65.0,0.256
677800,695243,L,R,,swinging_strike,0.253,0.322,0.459,447,695243,2.49,0.877,14.4,4.95,6,21,36,65.0,0.256
677800,695243,L,R,,swinging_strike,0.253,0.322,0.459,447,695243,2.49,0.877,14.4,4.95,6,21,36,65.0,0.256
677800,613534,L,R,strikeout,foul_tip,0.253,0.322,0.459,447,613534,3.92,1.476,11.5,2.3,4,23,38,41.1,0.351
677800,613534,L,R,,ball,0.253,0.322,0.459,447,613534,3.92,1.476,11.5,2.3,4,23,38,41.1,0.351
677800,613534,L,R,,foul,0.253,0.322,0.459,447,613534,3.92,1.476,11.5,2.3,4,23,38,41.1,0.351
677800,613534,L,R,,ball,0.253,0.322,0.459,447,613534,3.92,1.476,11.5,2.3,4,23,38,41.1,0.351
677800,613534,L,R,,swinging_strike,0.253,0.322,0.459,447,613534,3.92,1.476,11.5,2.3,4,23,38,41.1,0.351
677800,613534,L,R,,ball,0.253,0.322,0.459,447,613534,3.92,1.476,11.5,2.3,4,23,38,41.1,0.351
677800,666204,L,R,field_out,hit_into_play,0.253,0.322,0.459,447,666204,4.91,1.558,8.8,1.32,6,19,21,25.2,0.227
677800,547184,L,R,walk,ball,0.253,0.322,0.459,447,547184,2.59,1.181,6.3,2.2,2,10,27,31.1,0.278
677800,547184,L,R,,foul,0.253,0.322,0.459,447,547184,2.59,1.181,6.3,2.2,2,10,27,31.1,0.278
677800,547184,L,R,,ball,0.253,0.322,0.459,447,547184,2.59,1.181,6.3,2.2,2,10,27,31.1,0.278
677800,547184,L,R,,called_strike,0.253,0.322,0.459,447,547184,2.59,1.181,6.3,2.2,2,10,27,31.1,0.278
677800,547184,L,R,,foul,0.253,0.322,0.459,447,547184,2.59,1.181,6.3,2.2,2,10,27,31.1,0.278
677800,547184,L,R,,ball,0.253,0.322,0.459,447,547184,2.59,1.181,6.3,2.2,2,10,27,31.1,0.278
677800,547184,L,R,,ball,0.253,0.322,0.459,447,547184,2.59,1.181,6.3,2.2,2,10,27,31.1,0.278
677800,682243,L,R,strikeout,swinging_strike,0.253,0.322,0.459,447,682243,2.94,0.976,8.5,3.8,21,45,131,180.1,0.237
677800,682243,L,R,,swinging_strike,0.253,0.322,0.459,447,682243,2.94,0.976,8.5,3.8,21,45,131,180.1,0.237
677800,682243,L,R,,ball,0.253,0.322,0.459,447,682243,2.94,0.976,8.5,3.8,21,45,131,180.1,0.237
